year,month,day,hour,minute,latitude,longitude,accident_type,fatalities,injuries,road_shape,accident_category,police_station_code,severity_a,severity_b,police_station_name
2023,3,4,15,35,35.78392861111111,139.74626416666666,2,0,1,1,41,668,2,0,西新井
2023,3,5,11,5,35.77115416666667,139.7445847222222,2,0,1,14,41,668,4,0,西新井
2023,3,6,6,20,35.75862055555555,139.752195,2,0,1,14,41,668,2,0,西新井
2023,3,7,8,50,35.75974111111111,139.771015,2,0,1,13,21,668,4,2,西新井
2023,3,8,9,45,35.77929472222222,139.78803833333333,2,0,1,11,41,668,2,0,西新井
2023,3,8,13,20,35.764696111111114,139.76295861111112,2,0,1,14,41,668,4,0,西新井
2023,3,8,20,35,35.78175972222222,139.7976563888889,2,0,1,1,21,668,4,2,西新井
2023,2,14,6,55,35.78095833333333,139.79769611111112,2,0,1,1,21,668,2,4,西新井
2023,3,1,18,58,35.773785,139.77456722222223,2,0,1,14,21,668,4,2,西新井
2023,3,10,11,4,35.7784725,139.7560388888889,2,0,1,1,21,668,4,2,西新井
2023,3,11,0,8,35.78901277777778,139.76503055555557,2,0,1,14,41,668,2,0,西新井
2023,3,11,7,28,35.77840333333333,139.75500083333333,2,0,1,1,21,668,4,2,西新井
2023,3,11,16,0,35.790394444444445,139.76811361111112,2,0,1,14,41,668,2,0,西新井
2023,3,11,19,22,35.78888305555555,139.75728416666666,2,0,1,14,1,668,2,0,西新井
2023,3,13,6,55,35.76048194444444,139.80742444444445,2,0,2,1,21,668,2,2,西新井
2023,3,13,7,8,35.78953694444444,139.77038944444445,2,0,1,0,1,668,4,2,西新井
2023,3,13,11,6,35.77117722222222,139.79638277777778,2,0,1,14,41,668,2,0,西新井
2023,3,13,12,6,35.77515777777778,139.79251722222222,2,0,1,14,41,668,2,0,西新井
2023,3,14,10,30,35.75734722222222,139.75767444444443,2,0,1,14,21,668,4,2,西新井
2023,3,15,14,30,35.780275277777775,139.7542225,2,0,1,14,1,668,4,2,西新井
2023,3,17,13,5,35.778440277777776,139.75318416666667,2,0,1,14,21,668,4,2,西新井
2023,3,20,18,2,35.780582777777774,139.7673591666667,2,0,1,1,21,668,4,2,西新井
2023,3,20,19,20,35.78309111111111,139.76842333333335,2,0,1,1,21,668,4,2,西新井
2023,3,21,6,5,35.76157861111111,139.76711555555556,2,0,4,7,21,668,2,2,西新井
2023,3,10,19,20,35.764004444444446,139.78340888888889,2,0,1,1,1,668,4,2,西新井
2023,3,22,17,35,35.769975555555554,139.78169277777778,2,0,1,14,21,668,4,2,西新井
2023,3,22,19,45,35.76383833333333,139.78831833333334,2,0,1,1,1,668,4,2,西新井
2023,2,27,10,35,35.779265277777775,139.79767305555555,2,0,1,14,21,668,4,2,西新井
2023,3,24,4,40,35.78713694444444,139.80174472222222,2,0,1,1,1,668,4,2,西新井
2023,3,24,10,50,35.761561944444445,139.77435277777778,2,0,1,14,41,668,2,0,西新井
2023,1,19,9,50,35.784456666666664,139.80292555555556,2,0,1,14,21,668,2,4,西新井
2023,3,26,12,50,35.790121388888885,139.77018194444446,2,0,1,1,21,668,4,2,西新井
2023,3,28,8,0,35.784462777777776,139.74878055555556,2,0,1,1,21,668,4,2,西新井
2023,2,1,20,35,35.75571194444444,139.77035,2,0,1,7,21,668,4,2,西新井
2023,2,17,13,8,35.77656638888889,139.76528055555556,2,0,1,7,21,668,4,2,西新井
2023,3,5,11,0,35.783340277777775,139.75630388888888,2,0,1,7,21,668,4,2,西新井
2023,3,28,19,5,35.77161361111111,139.78683027777777,2,0,1,1,21,668,4,4,西新井
2023,3,30,7,35,35.76894611111111,139.80357222222224,2,0,1,1,21,668,4,2,西新井
2023,3,26,9,42,35.761156666666665,139.78859833333334,2,0,1,14,21,668,4,2,西新井
2023,3,17,15,3,35.77503111111111,139.79255583333332,2,0,1,1,1,668,4,2,西新井
2023,2,28,17,0,35.76836055555555,139.81642833333333,2,0,1,1,21,669,4,2,綾瀬
2023,3,1,7,52,35.786226666666664,139.83089277777776,2,0,1,1,21,669,4,2,綾瀬
2023,3,3,6,30,35.784058333333334,139.82946305555555,2,0,1,1,21,669,4,2,綾瀬
2023,3,3,8,23,35.794221944444445,139.83609444444446,2,0,1,1,21,669,4,2,綾瀬
2023,3,5,12,40,35.77831194444445,139.81931555555556,2,0,1,14,41,669,2,0,綾瀬
2023,3,5,16,15,35.77505361111111,139.83601222222222,2,0,1,14,41,669,2,0,綾瀬
2023,3,5,19,55,35.77080138888889,139.84236555555557,2,0,1,1,21,669,4,2,綾瀬
2023,3,6,7,0,35.76781805555555,139.80769972222222,2,0,1,1,21,669,4,2,綾瀬
2023,3,6,11,20,35.78610638888889,139.83666583333334,2,0,1,1,21,669,4,2,綾瀬
2023,3,6,19,0,35.7858425,139.81628083333334,2,0,1,1,1,669,4,2,綾瀬
2023,3,7,11,50,35.773555,139.8091486111111,2,0,1,1,41,669,2,0,綾瀬
2023,3,7,18,45,35.77717027777778,139.84788555555556,2,0,1,14,21,669,4,2,綾瀬
2023,3,7,20,3,35.7693575,139.85748638888887,2,0,1,14,1,669,4,2,綾瀬
2023,3,8,11,30,35.77859888888889,139.84514833333336,2,0,1,1,41,669,2,0,綾瀬
2023,3,9,10,6,35.78463583333333,139.83595916666667,2,0,1,7,41,669,2,0,綾瀬
2023,3,9,13,50,35.78519722222222,139.8237675,2,0,1,1,21,669,4,2,綾瀬
2023,3,9,14,55,35.78838138888889,139.84124611111113,2,0,1,1,21,669,4,2,綾瀬
2023,3,10,18,51,35.78599694444444,139.82841805555555,2,0,1,1,21,669,4,2,綾瀬
2023,3,11,12,50,35.775459444444444,139.81158944444445,2,0,1,1,21,669,4,2,綾瀬
2023,3,11,13,30,35.76735055555555,139.81454166666668,2,0,1,1,41,669,2,0,綾瀬
2023,3,11,14,20,35.77862666666667,139.81162166666667,2,0,1,14,21,669,4,2,綾瀬
2023,3,4,12,45,35.77493361111111,139.84317444444446,2,0,1,14,21,669,2,4,綾瀬
2023,3,12,20,40,35.79248555555555,139.8405913888889,2,0,1,1,21,669,4,2,綾瀬
2023,2,17,19,30,35.77685694444445,139.8303011111111,2,0,1,1,21,669,4,2,綾瀬
2023,3,14,15,0,35.764475555555556,139.83399,2,0,1,1,1,669,4,2,綾瀬
2023,3,8,16,20,35.778571666666664,139.81004472222224,2,0,1,1,21,669,4,2,綾瀬
2023,3,16,13,30,35.78252027777778,139.8214297222222,2,0,1,1,21,669,4,2,綾瀬
2023,3,17,6,55,35.77796416666666,139.8371791666667,2,0,1,14,41,669,2,0,綾瀬
2023,3,17,17,34,35.795251388888886,139.84005444444446,2,0,3,1,41,669,2,0,綾瀬
2023,3,19,13,10,35.76795861111111,139.81158027777778,2,0,1,14,41,669,2,0,綾瀬
2023,3,21,23,10,35.77873916666667,139.80588333333336,2,0,1,14,21,669,4,2,綾瀬
2023,3,23,6,36,35.77812472222222,139.83020861111112,2,0,1,7,21,669,2,4,綾瀬
2023,3,23,7,55,35.768634166666665,139.82333888888888,2,0,1,14,21,669,4,2,綾瀬
2023,3,24,7,25,35.78527111111111,139.8227022222222,2,0,1,14,41,669,2,0,綾瀬
2023,3,16,19,45,35.77731472222222,139.81115722222222,2,0,1,1,1,669,4,2,綾瀬
2023,3,24,18,20,35.77609388888889,139.84375833333334,2,0,1,1,21,669,4,2,綾瀬
2023,3,25,22,53,35.770469722222224,139.84816194444446,2,0,1,1,21,669,4,2,綾瀬
2023,3,26,6,35,35.76759055555556,139.83411722222223,2,0,1,1,21,669,4,2,綾瀬
2023,3,26,9,20,35.769725,139.81849777777776,2,0,1,14,21,669,4,2,綾瀬
2023,3,19,11,30,35.77657527777777,139.84197166666667,2,0,1,1,21,669,2,4,綾瀬
2023,3,28,14,5,35.777166666666666,139.81570055555557,2,0,1,1,21,669,4,2,綾瀬
2023,3,22,16,15,35.79091083333333,139.83639250000002,2,0,1,7,21,669,4,2,綾瀬
2023,3,30,6,50,35.782045555555555,139.82789333333332,2,0,1,1,21,669,4,2,綾瀬
2023,2,9,15,45,35.768544444444444,139.82326333333333,2,0,1,14,21,669,4,2,綾瀬
2023,3,24,16,25,35.78504944444444,139.82180166666666,2,0,1,14,21,669,4,2,綾瀬
2023,3,24,14,55,35.768054444444445,139.80857555555556,2,0,1,14,1,669,4,2,綾瀬
2023,3,23,9,25,35.784998333333334,139.84213222222223,2,0,1,14,21,669,4,2,綾瀬
2023,2,23,17,35,35.79700472222222,139.78879305555554,2,0,1,14,21,670,4,2,竹の塚
2023,2,25,19,12,35.81090305555555,139.7713313888889,2,0,2,1,41,670,4,0,竹の塚
2023,3,2,12,17,35.800935555555554,139.78473555555556,2,0,1,14,21,670,4,2,竹の塚
2023,3,3,14,21,35.80407111111111,139.80666055555557,2,0,1,1,1,670,4,2,竹の塚
2023,3,5,13,5,35.80589138888889,139.78369361111112,2,0,1,14,41,670,4,0,竹の塚
2023,3,5,15,45,35.792807777777774,139.80184444444447,2,0,1,1,21,670,4,2,竹の塚
2023,3,6,5,45,35.79221305555556,139.79784694444444,2,0,1,14,1,670,4,2,竹の塚
2023,3,6,7,30,35.81247722222222,139.77157694444446,2,0,1,1,21,670,4,2,竹の塚
2023,3,1,15,59,35.79569138888888,139.77972916666667,2,0,1,0,21,670,4,2,竹の塚
2023,3,9,14,50,35.797375833333334,139.8067125,2,0,2,1,21,670,4,2,竹の塚
2023,3,11,17,0,35.81046388888888,139.76895833333336,2,0,1,1,21,670,4,2,竹の塚
2023,2,17,13,25,35.79910805555556,139.79831444444443,2,0,1,14,1,670,4,2,竹の塚
2023,3,14,13,10,35.791135555555556,139.79015666666666,2,0,1,14,41,670,2,0,竹の塚
2023,3,15,7,0,35.806394166666664,139.81761666666665,2,0,1,1,1,670,4,2,竹の塚
2023,3,15,8,35,35.804071944444445,139.81939583333332,2,0,2,1,21,670,2,2,竹の塚
2023,1,11,8,5,35.79342833333333,139.80175,2,0,1,14,21,670,2,4,竹の塚
2023,3,19,6,15,35.80211194444444,139.77740277777778,2,0,1,1,21,670,4,2,竹の塚
2023,3,20,8,25,35.794960555555555,139.8156602777778,2,0,1,1,21,670,4,2,竹の塚
2023,3,20,14,8,35.79059055555555,139.80470000000003,2,0,1,1,21,670,4,2,竹の塚
2023,3,21,12,36,35.79028638888889,139.82589,2,0,1,1,21,670,4,2,竹の塚
2023,3,5,3,55,35.79310972222222,139.82213833333333,2,0,1,1,21,670,4,2,竹の塚
2023,3,23,9,35,35.79951472222222,139.81002055555555,2,0,1,14,21,670,4,2,竹の塚
2023,3,23,13,35,35.79536805555556,139.79718805555555,2,0,1,1,21,670,4,2,竹の塚
2023,3,23,19,34,35.791401666666665,139.82336138888888,2,0,1,1,21,670,4,2,竹の塚
2023,3,24,5,40,35.8064125,139.78316805555556,2,0,1,1,21,670,4,2,竹の塚
2023,3,24,9,50,35.81030222222222,139.75490472222222,2,0,1,1,1,670,4,2,竹の塚
2023,3,24,15,50,35.800304999999994,139.79601583333334,2,0,2,14,21,670,4,2,竹の塚
2023,3,21,9,55,35.80063277777778,139.8030113888889,2,0,1,7,21,670,4,2,竹の塚
2023,3,25,15,55,35.79513083333333,139.78897305555554,2,0,1,1,21,670,4,2,竹の塚
2023,3,21,13,35,35.81717722222223,139.77085694444446,2,0,1,1,21,670,4,2,竹の塚
2023,3,26,17,50,35.80174722222222,139.7830377777778,2,0,1,14,21,670,4,2,竹の塚
2023,3,26,19,45,35.79932055555555,139.78280972222223,2,0,1,1,21,670,4,2,竹の塚
2023,1,11,10,45,35.78960361111111,139.80999055555557,2,0,1,14,21,670,2,4,竹の塚
2023,3,27,19,55,35.796213055555555,139.76164916666667,2,0,1,1,21,670,4,2,竹の塚
2023,3,28,13,45,35.79045055555555,139.78703055555556,2,0,1,14,21,670,4,2,竹の塚
2023,3,29,18,50,35.81507583333333,139.77072138888892,2,0,1,1,1,670,4,2,竹の塚
2023,3,30,7,47,35.80068694444444,139.80782972222224,2,0,1,1,21,670,4,2,竹の塚
2023,3,24,12,40,35.79931666666666,139.76115388888888,2,0,1,7,21,670,4,2,竹の塚
2023,3,11,18,30,35.791688055555554,139.79412722222222,2,0,2,14,21,670,4,2,竹の塚
2023,3,26,16,10,35.80457472222222,139.80922972222223,2,0,1,1,21,670,4,2,竹の塚
2023,2,23,19,50,35.791709999999995,139.7831977777778,2,0,2,0,41,670,4,0,竹の塚
2022,6,25,18,41,35.74933888888889,139.799325,2,0,1,7,21,667,4,2,千住
2023,4,5,15,55,35.747528055555556,139.80271166666668,2,0,1,1,41,667,2,0,千住
2023,2,17,17,20,35.744059722222225,139.79864361111112,2,0,1,14,21,667,4,2,千住
2023,4,15,19,10,35.74418416666667,139.7977872222222,2,0,1,1,1,667,4,2,千住
2023,4,19,15,0,35.74417833333334,139.7978225,2,0,1,1,1,667,4,2,千住
2023,4,21,5,55,35.75082777777778,139.79988972222222,2,0,2,7,21,667,4,2,千住
2023,4,24,17,45,35.744303055555555,139.79767027777777,2,0,2,14,21,667,4,2,千住
2023,4,25,8,25,35.74411,139.81734277777778,2,0,1,1,21,667,4,2,千住
2023,4,25,16,10,35.756636944444445,139.79116472222222,2,0,1,14,21,667,2,4,千住
2023,4,28,5,50,35.74720833333333,139.81531972222223,2,0,2,1,21,667,4,2,千住
2023,4,29,11,10,35.75559333333333,139.80748027777778,2,0,1,14,41,667,2,0,千住
2023,4,3,18,10,35.77251527777778,139.77824972222223,2,0,1,1,41,668,2,0,西新井
2023,4,3,22,15,35.790724999999995,139.7620347222222,2,0,1,1,21,668,4,2,西新井
2023,4,4,11,17,35.77806527777778,139.78211944444445,2,0,1,1,21,668,4,4,西新井
2023,4,6,8,25,35.78246472222222,139.76093194444445,2,0,1,1,21,668,4,2,西新井
2023,4,6,8,27,35.7686625,139.8034902777778,2,0,1,1,21,668,4,2,西新井
2023,4,6,10,5,35.77671,139.80084250000002,2,0,1,14,41,668,2,0,西新井
2023,4,6,11,15,35.778350555555555,139.76067833333335,2,0,1,7,21,668,4,2,西新井
2023,4,6,17,40,35.77526916666667,139.75160083333333,2,0,1,1,21,668,2,4,西新井
2023,4,6,18,35,35.76210777777778,139.78804583333334,2,0,1,1,21,668,2,4,西新井
2023,4,8,11,55,35.77189,139.7846338888889,2,0,1,1,21,668,4,2,西新井
2023,4,9,12,30,35.78979777777778,139.76400027777777,2,0,1,1,21,668,4,2,西新井
2023,4,9,14,15,35.78338111111111,139.75598638888889,2,0,1,1,1,668,4,2,西新井
2023,4,10,7,49,35.776824166666664,139.74501527777775,2,0,1,14,21,668,4,2,西新井
2023,4,10,14,53,35.77824583333333,139.7885775,2,0,1,14,21,668,4,2,西新井
2023,4,6,14,40,35.781771388888885,139.77022805555558,2,0,1,1,1,668,4,2,西新井
2023,4,11,10,50,35.771841944444446,139.78429055555554,2,0,1,1,21,668,4,2,西新井
2023,4,11,11,28,35.77815388888889,139.78494055555555,2,0,1,1,41,668,2,0,西新井
2023,4,11,17,35,35.779495833333335,139.77025361111112,2,0,1,1,21,668,4,2,西新井
2023,4,12,19,13,35.75850194444445,139.76166027777776,2,0,1,7,41,668,2,0,西新井
2023,4,13,5,10,35.762004166666664,139.77101166666668,2,0,1,7,21,668,4,2,西新井
2023,4,13,10,35,35.78278916666667,139.77477333333334,2,0,1,14,21,668,4,4,西新井
2023,4,13,20,0,35.77492361111111,139.80317027777778,2,0,1,14,41,668,2,0,西新井
2023,4,14,14,40,35.7595475,139.7783102777778,2,0,1,14,21,668,4,2,西新井
2023,4,14,13,5,35.77305194444445,139.79811416666666,2,0,1,14,41,668,2,0,西新井
2023,4,14,18,5,35.75902111111111,139.7624277777778,2,0,1,0,41,668,2,0,西新井
2023,4,15,3,30,35.76347944444444,139.80152944444447,2,0,2,14,21,668,4,2,西新井
2023,4,15,11,5,35.77468555555556,139.79013777777777,2,0,1,14,21,668,4,2,西新井
2023,4,15,18,25,35.78283222222222,139.77012166666668,2,0,1,1,21,668,4,2,西新井
2023,4,17,11,5,35.77421361111111,139.79008444444443,2,0,1,14,1,668,4,2,西新井
2023,4,17,17,45,35.790684166666665,139.76205944444445,2,0,2,1,21,668,2,2,西新井
2023,4,18,6,2,35.776874444444445,139.78191111111113,2,0,1,1,1,668,4,2,西新井
2023,4,3,4,10,35.76248361111111,139.7585363888889,2,0,1,1,21,668,2,0,西新井
2023,4,18,21,40,35.7606175,139.80341,2,0,1,14,41,668,2,0,西新井
2023,4,19,7,40,35.78244361111111,139.76017555555555,2,0,1,1,21,668,4,2,西新井
2023,4,19,12,20,35.76131083333333,139.78569944444445,2,0,1,14,21,668,4,2,西新井
2023,4,19,17,0,35.78592222222222,139.77613722222225,2,0,1,1,21,668,4,2,西新井
2023,4,19,17,11,35.78429527777777,139.79407444444445,2,0,1,7,21,668,4,2,西新井
2023,4,19,17,5,35.77015222222222,139.77387083333335,2,0,1,14,1,668,4,2,西新井
2023,4,19,21,45,35.75480944444445,139.77023333333335,2,0,2,14,21,668,4,2,西新井
2023,4,19,20,5,35.76021472222222,139.7698863888889,2,0,1,14,41,668,2,0,西新井
2023,4,20,14,0,35.79126888888889,139.76949555555558,2,0,2,1,21,668,4,2,西新井
2023,4,21,8,15,35.78009222222222,139.74561416666666,2,0,1,1,21,668,4,2,西新井
2023,4,21,8,40,35.75688805555556,139.7569038888889,2,0,1,1,21,668,4,2,西新井
2023,4,21,11,20,35.778103333333334,139.7849788888889,2,0,1,1,41,668,2,0,西新井
2023,4,21,19,30,35.77413583333333,139.77194444444447,2,0,1,7,21,668,4,2,西新井
2023,4,21,18,35,35.771093888888885,139.7607886111111,2,0,1,1,1,668,4,2,西新井
2023,4,21,19,32,35.7784525,139.79417444444445,2,0,1,1,21,668,4,2,西新井
2023,4,22,7,25,35.79602111111111,139.76080694444445,2,0,2,1,21,668,4,2,西新井
2023,3,19,9,28,35.767469999999996,139.7920936111111,2,0,2,1,21,668,4,2,西新井
2023,3,3,13,36,35.758538055555555,139.7604988888889,2,0,1,1,21,668,4,2,西新井
2023,4,23,12,50,35.778259999999996,139.7650438888889,2,0,1,1,21,668,4,2,西新井
2023,4,23,15,42,35.780343333333334,139.77005083333336,2,0,2,7,21,668,2,4,西新井
2023,4,25,0,27,35.780564999999996,139.7445836111111,2,0,1,14,41,668,2,0,西新井
2023,4,25,15,20,35.78557722222222,139.77012666666667,2,0,1,1,41,668,2,0,西新井
2023,4,26,2,55,35.78266333333333,139.7775188888889,2,0,1,1,21,668,4,2,西新井
2023,4,28,9,20,35.77664611111111,139.77457972222223,2,0,1,1,21,668,4,2,西新井
2023,4,28,13,25,35.780561666666664,139.79773305555554,2,0,1,14,21,668,4,4,西新井
2023,4,28,9,25,35.793306666666666,139.75898722222223,2,0,1,7,41,668,2,0,西新井
2023,4,29,9,26,35.77843555555555,139.79423555555556,2,0,1,1,21,668,4,2,西新井
2023,2,23,12,5,35.78058333333333,139.74551444444444,2,0,1,1,21,668,2,4,西新井
2023,4,30,20,15,35.78256472222222,139.78164222222225,2,0,1,1,21,668,4,2,西新井
2023,4,26,14,45,35.78353444444444,139.75551,2,0,1,14,21,668,4,2,西新井
2023,4,24,13,5,35.7555675,139.77039416666668,2,0,1,1,21,668,2,4,西新井
2023,4,27,5,20,35.774945277777775,139.8032925,2,0,1,14,21,668,2,4,西新井
2023,4,18,13,47,35.77012583333333,139.7975875,2,0,1,14,21,668,2,4,西新井
2023,4,26,10,40,35.7780025,139.7914397222222,2,0,1,14,21,668,4,2,西新井
2023,4,16,21,30,35.76231972222222,139.8290763888889,1,1,1,1,1,669,2,1,綾瀬
2023,4,1,7,15,35.77868083333333,139.82635583333334,2,0,1,14,21,669,4,2,綾瀬
2023,4,1,13,45,35.77815805555556,139.82116222222223,2,0,1,1,41,669,2,0,綾瀬
2023,4,2,14,43,35.78003722222222,139.8140788888889,2,0,3,1,21,669,2,2,綾瀬
2023,4,3,13,0,35.768925555555555,139.84302444444447,2,0,1,14,41,669,2,0,綾瀬
2023,4,3,18,50,35.79121444444444,139.83634527777778,2,0,1,14,1,669,4,2,綾瀬
2023,4,6,6,45,35.76682777777778,139.83256583333332,2,0,1,14,21,669,4,2,綾瀬
2023,4,7,18,45,35.78330444444445,139.83674972222224,2,0,1,1,21,669,4,2,綾瀬
2023,3,24,22,30,35.795095833333335,139.84007055555557,2,0,1,1,1,669,4,2,綾瀬
2023,4,9,15,20,35.77627694444444,139.83373972222222,2,0,1,1,21,669,4,2,綾瀬
2023,4,9,17,55,35.7691625,139.83699333333334,2,0,1,14,41,669,2,0,綾瀬
2023,4,10,13,7,35.786680277777776,139.83299888888888,2,0,1,14,41,669,2,0,綾瀬
2023,2,18,18,30,35.775488333333335,139.84397472222224,2,0,3,14,21,669,2,4,綾瀬
2023,4,10,16,27,35.769061388888886,139.82231333333334,2,0,1,1,21,669,4,2,綾瀬
2023,4,3,16,36,35.77919083333333,139.8214113888889,2,0,2,14,21,669,2,4,綾瀬
2023,4,11,14,55,35.764021944444444,139.82283777777778,2,0,1,14,41,669,2,0,綾瀬
2023,4,11,17,46,35.781324166666664,139.81405111111113,2,0,1,1,21,669,4,2,綾瀬
2023,4,12,7,25,35.76705194444445,139.83140111111112,2,0,1,14,21,669,2,4,綾瀬
2023,4,12,12,45,35.758406666666666,139.82872027777776,2,0,1,1,21,669,4,2,綾瀬
2023,4,13,3,33,35.77793722222222,139.8433463888889,2,0,1,1,21,669,4,2,綾瀬
2023,4,14,6,25,35.77522944444444,139.81108500000002,2,0,1,14,41,669,2,0,綾瀬
2023,4,3,10,26,35.76984,139.85143694444443,2,0,1,14,21,669,4,2,綾瀬
2023,4,14,19,10,35.77718222222222,139.80618,2,0,1,14,41,669,2,0,綾瀬
2023,4,3,18,35,35.77740138888889,139.83352055555557,2,0,1,14,21,669,2,4,綾瀬
2023,4,15,20,30,35.78620333333333,139.8108288888889,2,0,1,1,21,669,4,2,綾瀬
2023,4,17,8,18,35.7719675,139.8204438888889,2,0,1,14,21,669,2,4,綾瀬
2023,4,19,7,30,35.770135833333335,139.82997277777778,2,0,1,14,21,669,4,2,綾瀬
2023,4,19,18,10,35.771543055555554,139.84728916666668,2,0,2,14,21,669,4,2,綾瀬
2023,4,20,8,25,35.77480416666666,139.84510527777778,2,0,1,14,1,669,4,2,綾瀬
2023,3,19,14,18,35.77753083333333,139.83149277777778,2,0,1,14,21,669,4,2,綾瀬
2023,4,20,19,39,35.77858111111111,139.8140177777778,2,0,1,1,21,669,4,2,綾瀬
2023,4,14,20,20,35.77800305555555,139.8212911111111,2,0,1,1,21,669,2,4,綾瀬
2023,4,22,13,12,35.774155,139.83001833333333,2,0,1,14,21,669,4,2,綾瀬
2023,4,22,16,20,35.76640388888889,139.8331,2,0,1,14,21,669,4,2,綾瀬
2023,4,24,16,45,35.766486666666665,139.8092611111111,2,0,2,14,21,669,2,2,綾瀬
2023,4,18,3,25,35.76177888888889,139.8240986111111,2,0,1,14,1,669,4,2,綾瀬
2023,4,17,11,59,35.76358888888889,139.80761472222224,2,0,1,1,21,669,4,2,綾瀬
2023,4,19,14,5,35.77225111111111,139.83411916666668,2,0,1,1,21,669,4,2,綾瀬
2023,4,26,17,43,35.78252722222222,139.81084916666669,2,0,5,7,21,669,2,2,綾瀬
2023,4,19,16,55,35.769353333333335,139.82249555555555,2,0,1,1,21,669,4,2,綾瀬
2023,4,29,11,6,35.76024777777778,139.81586611111112,2,0,1,1,1,669,4,2,綾瀬
2023,4,11,22,40,35.77334333333333,139.83878944444444,2,0,1,14,1,669,4,2,綾瀬
2023,4,12,6,4,35.80466861111111,139.80161527777778,1,1,0,1,21,670,4,1,竹の塚
2023,3,27,9,25,35.789605277777774,139.8103602777778,2,0,1,1,41,670,4,0,竹の塚
2023,4,2,9,55,35.79484166666666,139.80681472222224,2,0,1,1,1,670,4,2,竹の塚
2023,4,3,9,25,35.80154944444444,139.7903611111111,2,0,1,1,21,670,4,2,竹の塚
2023,4,5,19,0,35.794525,139.80223527777778,2,0,1,14,21,670,4,2,竹の塚
2023,4,6,14,15,35.79955777777778,139.78573972222222,2,0,1,14,41,670,2,0,竹の塚
2023,4,7,9,0,35.80172638888889,139.7700616666667,2,0,1,1,21,670,4,2,竹の塚
2023,4,7,21,5,35.810505,139.76997055555557,2,0,1,1,41,670,2,0,竹の塚
2023,4,10,7,40,35.81638333333333,139.76757083333334,2,0,1,7,21,670,4,2,竹の塚
2023,4,13,10,10,35.78633833333333,139.82399083333334,2,0,1,1,1,670,4,2,竹の塚
2023,3,1,18,15,35.79419444444444,139.79024416666667,2,0,1,14,21,670,4,2,竹の塚
2023,4,13,17,13,35.79819027777778,139.81017972222224,2,0,1,1,1,670,4,2,竹の塚
2023,4,12,7,20,35.801541111111106,139.79034777777778,2,0,1,1,21,670,4,2,竹の塚
2023,4,15,13,40,35.803642777777775,139.78159583333334,2,0,1,1,21,670,4,2,竹の塚
2023,4,15,17,5,35.80559083333333,139.8092475,2,0,1,1,21,670,4,2,竹の塚
2023,4,17,12,30,35.80312166666666,139.76019916666667,2,0,1,14,21,670,4,2,竹の塚
2023,4,17,18,10,35.80594472222222,139.80156055555557,2,0,1,1,21,670,4,2,竹の塚
2023,4,18,14,22,35.803687777777775,139.81307305555558,2,0,1,1,21,670,2,4,竹の塚
2023,4,6,23,24,35.81202527777778,139.7691966666667,2,0,1,14,1,670,2,0,竹の塚
2023,4,21,7,50,35.79274944444444,139.7996936111111,2,0,2,1,21,670,4,2,竹の塚
2023,4,21,12,25,35.79066777777778,139.80279555555558,2,0,1,14,1,670,4,2,竹の塚
2023,4,10,11,28,35.79743861111111,139.80678833333334,2,0,1,1,21,670,4,2,竹の塚
2023,4,18,6,35,35.7983425,139.8161188888889,2,0,1,14,21,670,4,2,竹の塚
2023,4,19,16,30,35.79197305555555,139.80452361111114,2,0,1,14,1,670,4,2,竹の塚
2023,4,27,17,18,35.80934277777777,139.76938694444445,2,0,1,7,21,670,4,2,竹の塚
2023,4,28,8,30,35.79071333333333,139.7939975,2,0,1,1,21,670,4,2,竹の塚
2023,4,28,16,25,35.79584694444444,139.7952322222222,2,0,2,14,21,670,4,4,竹の塚
2023,4,23,13,45,35.79715611111111,139.7611286111111,2,0,1,14,21,670,4,2,竹の塚
2023,4,29,8,8,35.80054305555555,139.8018638888889,2,0,1,14,21,670,4,2,竹の塚
2023,4,13,7,55,35.79683222222222,139.81939527777777,2,0,1,14,21,670,4,2,竹の塚
2023,4,16,11,30,35.79008972222222,139.80787500000002,2,0,1,0,1,670,4,2,竹の塚
2023,4,1,12,8,35.746650555555554,139.80123444444445,2,0,1,1,1,667,4,2,千住
2023,5,5,10,20,35.7515275,139.8003363888889,2,0,1,14,21,667,4,2,千住
2023,5,6,14,40,35.757465555555555,139.79551194444446,2,0,1,14,41,667,2,0,千住
2023,5,16,7,30,35.743314444444444,139.80427833333334,2,0,1,1,21,667,4,2,千住
2023,5,25,13,30,35.745958055555555,139.79820444444445,2,0,1,14,21,667,4,2,千住
2023,5,19,15,20,35.74713361111111,139.81431111111112,2,0,1,1,41,667,2,0,千住
2023,5,28,14,0,35.749224166666664,139.802255,2,0,1,1,41,667,2,0,千住
2023,5,28,14,0,35.754374722222224,139.80335055555557,2,0,1,14,21,667,4,2,千住
2023,3,4,17,47,35.75526722222222,139.7894886111111,2,0,1,14,1,667,4,2,千住
2023,5,15,17,5,35.75474472222222,139.79326555555556,2,0,1,1,21,667,4,2,千住
2023,5,31,1,20,35.75270277777778,139.80046222222222,2,0,1,14,21,667,4,2,千住
2023,5,16,16,17,35.78236805555555,139.79175722222223,1,1,0,7,1,668,4,1,西新井
2023,5,29,18,0,35.76202138888889,139.77099361111112,1,1,0,1,21,668,4,1,西新井
2023,5,1,11,0,35.78266555555555,139.80305361111112,2,0,1,14,21,668,4,2,西新井
